"","ID","ADM4_EN","WEEK","CASE","DATE"
"1",1,"Wonokerto",1,0,2014-01-06
"2",1,"Wonokerto",25,0,2014-06-23
"3",1,"Wonokerto",9,0,2014-03-03
"4",1,"Wonokerto",4,0,2014-01-27
"5",1,"Wonokerto",12,0,2014-03-24
"6",1,"Wonokerto",18,0,2014-05-05
"7",1,"Wonokerto",10,0,2014-03-10
"8",1,"Wonokerto",26,0,2014-06-30
"9",1,"Wonokerto",21,0,2014-05-26
"10",1,"Wonokerto",13,0,2014-03-31
"11",1,"Wonokerto",35,0,2014-09-01
"12",1,"Wonokerto",11,0,2014-03-17
"13",1,"Wonokerto",51,0,2014-12-22
"14",1,"Wonokerto",38,0,2014-09-22
"15",1,"Wonokerto",52,0,2014-12-29
"16",1,"Wonokerto",28,0,2014-07-14
"17",1,"Wonokerto",44,0,2014-11-03
"18",1,"Wonokerto",31,0,2014-08-04
"19",1,"Wonokerto",7,0,2014-02-17
"20",1,"Wonokerto",39,0,2014-09-29
"21",1,"Wonokerto",45,0,2014-11-10
"22",1,"Wonokerto",34,0,2014-08-25
"23",1,"Wonokerto",48,0,2014-12-01
"24",1,"Wonokerto",24,0,2014-06-16
"25",1,"Wonokerto",8,0,2014-02-24
"26",1,"Wonokerto",14,0,2014-04-07
"27",1,"Wonokerto",43,0,2014-10-27
"28",1,"Wonokerto",22,0,2014-06-02
"29",1,"Wonokerto",17,0,2014-04-28
"30",1,"Wonokerto",33,0,2014-08-18
"31",1,"Wonokerto",20,0,2014-05-19
"32",1,"Wonokerto",36,0,2014-09-08
"33",1,"Wonokerto",23,0,2014-06-09
"34",1,"Wonokerto",2,0,2014-01-13
"35",1,"Wonokerto",42,0,2014-10-20
"36",1,"Wonokerto",37,0,2014-09-15
"37",1,"Wonokerto",5,0,2014-02-03
"38",1,"Wonokerto",27,0,2014-07-07
"39",1,"Wonokerto",3,0,2014-01-20
"40",1,"Wonokerto",19,0,2014-05-12
"41",1,"Wonokerto",41,0,2014-10-13
"42",1,"Wonokerto",30,0,2014-07-28
"43",1,"Wonokerto",47,0,2014-11-24
"44",1,"Wonokerto",49,0,2014-12-08
"45",1,"Wonokerto",50,0,2014-12-15
"46",1,"Wonokerto",40,0,2014-10-06
"47",1,"Wonokerto",16,0,2014-04-21
"48",1,"Wonokerto",32,0,2014-08-11
"49",1,"Wonokerto",6,0,2014-02-10
"50",1,"Wonokerto",46,0,2014-11-17
"51",1,"Wonokerto",15,0,2014-04-14
"52",1,"Wonokerto",29,0,2014-07-21
"53",2,"Girikerto",12,0,2014-03-24
"54",2,"Girikerto",51,0,2014-12-22
"55",2,"Girikerto",36,0,2014-09-08
"56",2,"Girikerto",26,0,2014-06-30
"57",2,"Girikerto",33,0,2014-08-18
"58",2,"Girikerto",4,0,2014-01-27
"59",2,"Girikerto",9,0,2014-03-03
"60",2,"Girikerto",25,0,2014-06-23
"61",2,"Girikerto",47,0,2014-11-24
"62",2,"Girikerto",50,0,2014-12-15
"63",2,"Girikerto",20,0,2014-05-19
"64",2,"Girikerto",5,0,2014-02-03
"65",2,"Girikerto",8,0,2014-02-24
"66",2,"Girikerto",32,0,2014-08-11
"67",2,"Girikerto",43,0,2014-10-27
"68",2,"Girikerto",22,0,2014-06-02
"69",2,"Girikerto",30,0,2014-07-28
"70",2,"Girikerto",17,0,2014-04-28
"71",2,"Girikerto",49,0,2014-12-08
"72",2,"Girikerto",52,0,2014-12-29
"73",2,"Girikerto",39,0,2014-09-29
"74",2,"Girikerto",7,0,2014-02-17
"75",2,"Girikerto",34,0,2014-08-25
"76",2,"Girikerto",13,0,2014-03-31
"77",2,"Girikerto",21,0,2014-05-26
"78",2,"Girikerto",24,0,2014-06-16
"79",2,"Girikerto",16,0,2014-04-21
"80",2,"Girikerto",11,0,2014-03-17
"81",2,"Girikerto",27,0,2014-07-07
"82",2,"Girikerto",38,0,2014-09-22
"83",2,"Girikerto",46,0,2014-11-17
"84",2,"Girikerto",1,0,2014-01-06
"85",2,"Girikerto",41,0,2014-10-13
"86",2,"Girikerto",28,0,2014-07-14
"87",2,"Girikerto",44,0,2014-11-03
"88",2,"Girikerto",15,0,2014-04-14
"89",2,"Girikerto",2,0,2014-01-13
"90",2,"Girikerto",42,0,2014-10-20
"91",2,"Girikerto",37,0,2014-09-15
"92",2,"Girikerto",29,0,2014-07-21
"93",2,"Girikerto",48,0,2014-12-01
"94",2,"Girikerto",3,0,2014-01-20
"95",2,"Girikerto",19,0,2014-05-12
"96",2,"Girikerto",6,0,2014-02-10
"97",2,"Girikerto",14,0,2014-04-07
"98",2,"Girikerto",10,0,2014-03-10
"99",2,"Girikerto",40,0,2014-10-06
"100",2,"Girikerto",45,0,2014-11-10
"101",2,"Girikerto",18,0,2014-05-05
"102",2,"Girikerto",23,0,2014-06-09
"103",2,"Girikerto",31,0,2014-08-04
"104",2,"Girikerto",35,0,2014-09-01
"105",3,"Donokerto",39,0,2014-09-29
"106",3,"Donokerto",12,0,2014-03-24
"107",3,"Donokerto",36,0,2014-09-08
"108",3,"Donokerto",22,0,2014-06-02
"109",3,"Donokerto",8,0,2014-02-24
"110",3,"Donokerto",32,0,2014-08-11
"111",3,"Donokerto",13,0,2014-03-31
"112",3,"Donokerto",4,0,2014-01-27
"113",3,"Donokerto",20,0,2014-05-19
"114",3,"Donokerto",33,0,2014-08-18
"115",3,"Donokerto",49,0,2014-12-08
"116",3,"Donokerto",34,0,2014-08-25
"117",3,"Donokerto",5,0,2014-02-03
"118",3,"Donokerto",37,0,2014-09-15
"119",3,"Donokerto",24,0,2014-06-16
"120",3,"Donokerto",51,0,2014-12-22
"121",3,"Donokerto",43,0,2014-10-27
"122",3,"Donokerto",9,0,2014-03-03
"123",3,"Donokerto",46,0,2014-11-17
"124",3,"Donokerto",25,0,2014-06-23
"125",3,"Donokerto",17,0,2014-04-28
"126",3,"Donokerto",1,0,2014-01-06
"127",3,"Donokerto",47,0,2014-11-24
"128",3,"Donokerto",26,0,2014-06-30
"129",3,"Donokerto",10,0,2014-03-10
"130",3,"Donokerto",50,0,2014-12-15
"131",3,"Donokerto",30,0,2014-07-28
"132",3,"Donokerto",29,0,2014-07-21
"133",3,"Donokerto",16,0,2014-04-21
"134",3,"Donokerto",11,0,2014-03-17
"135",3,"Donokerto",2,0,2014-01-13
"136",3,"Donokerto",38,0,2014-09-22
"137",3,"Donokerto",6,0,2014-02-10
"138",3,"Donokerto",14,0,2014-04-07
"139",3,"Donokerto",48,0,2014-12-01
"140",3,"Donokerto",28,0,2014-07-14
"141",3,"Donokerto",15,0,2014-04-14
"142",3,"Donokerto",23,0,2014-06-09
"143",3,"Donokerto",52,0,2014-12-29
"144",3,"Donokerto",27,0,2014-07-07
"145",3,"Donokerto",21,0,2014-05-26
"146",3,"Donokerto",45,0,2014-11-10
"147",3,"Donokerto",44,0,2014-11-03
"148",3,"Donokerto",42,0,2014-10-20
"149",3,"Donokerto",19,0,2014-05-12
"150",3,"Donokerto",35,0,2014-09-01
"151",3,"Donokerto",41,0,2014-10-13
"152",3,"Donokerto",7,0,2014-02-17
"153",3,"Donokerto",3,0,2014-01-20
"154",3,"Donokerto",40,0,2014-10-06
"155",3,"Donokerto",18,0,2014-05-05
"156",3,"Donokerto",31,0,2014-08-04
"157",4,"Bangunkerto",13,0,2014-03-31
"158",4,"Bangunkerto",26,0,2014-06-30
"159",4,"Bangunkerto",12,0,2014-03-24
"160",4,"Bangunkerto",4,0,2014-01-27
"161",4,"Bangunkerto",33,0,2014-08-18
"162",4,"Bangunkerto",32,0,2014-08-11
"163",4,"Bangunkerto",8,0,2014-02-24
"164",4,"Bangunkerto",25,0,2014-06-23
"165",4,"Bangunkerto",10,0,2014-03-10
"166",4,"Bangunkerto",5,0,2014-02-03
"167",4,"Bangunkerto",9,0,2014-03-03
"168",4,"Bangunkerto",39,0,2014-09-29
"169",4,"Bangunkerto",49,0,2014-12-08
"170",4,"Bangunkerto",22,0,2014-06-02
"171",4,"Bangunkerto",50,0,2014-12-15
"172",4,"Bangunkerto",24,0,2014-06-16
"173",4,"Bangunkerto",16,0,2014-04-21
"174",4,"Bangunkerto",36,0,2014-09-08
"175",4,"Bangunkerto",51,0,2014-12-22
"176",4,"Bangunkerto",30,0,2014-07-28
"177",4,"Bangunkerto",46,0,2014-11-17
"178",4,"Bangunkerto",15,0,2014-04-14
"179",4,"Bangunkerto",20,0,2014-05-19
"180",4,"Bangunkerto",28,0,2014-07-14
"181",4,"Bangunkerto",7,0,2014-02-17
"182",4,"Bangunkerto",17,0,2014-04-28
"183",4,"Bangunkerto",18,0,2014-05-05
"184",4,"Bangunkerto",34,0,2014-08-25
"185",4,"Bangunkerto",37,0,2014-09-15
"186",4,"Bangunkerto",29,0,2014-07-21
"187",4,"Bangunkerto",11,0,2014-03-17
"188",4,"Bangunkerto",3,0,2014-01-20
"189",4,"Bangunkerto",38,0,2014-09-22
"190",4,"Bangunkerto",6,0,2014-02-10
"191",4,"Bangunkerto",14,0,2014-04-07
"192",4,"Bangunkerto",1,0,2014-01-06
"193",4,"Bangunkerto",41,0,2014-10-13
"194",4,"Bangunkerto",44,0,2014-11-03
"195",4,"Bangunkerto",47,0,2014-11-24
"196",4,"Bangunkerto",31,0,2014-08-04
"197",4,"Bangunkerto",42,0,2014-10-20
"198",4,"Bangunkerto",21,0,2014-05-26
"199",4,"Bangunkerto",45,0,2014-11-10
"200",4,"Bangunkerto",48,0,2014-12-01
"201",4,"Bangunkerto",40,0,2014-10-06
"202",4,"Bangunkerto",43,0,2014-10-27
"203",4,"Bangunkerto",27,0,2014-07-07
"204",4,"Bangunkerto",23,0,2014-06-09
