"","ID","ADM4_EN","WEEK","CASE","DATE"
"1",1,"Mulyodadi",1,0,2015-01-05
"2",1,"Mulyodadi",35,0,2015-08-31
"3",1,"Mulyodadi",19,0,2015-05-11
"4",1,"Mulyodadi",21,0,2015-05-25
"5",1,"Mulyodadi",48,0,2015-11-30
"6",1,"Mulyodadi",14,1,2015-04-06
"7",1,"Mulyodadi",7,0,2015-02-16
"8",1,"Mulyodadi",34,0,2015-08-24
"9",1,"Mulyodadi",27,0,2015-07-06
"10",1,"Mulyodadi",11,0,2015-03-16
"11",1,"Mulyodadi",47,0,2015-11-23
"12",1,"Mulyodadi",6,0,2015-02-09
"13",1,"Mulyodadi",40,0,2015-10-05
"14",1,"Mulyodadi",33,0,2015-08-17
"15",1,"Mulyodadi",26,0,2015-06-29
"16",1,"Mulyodadi",51,1,2015-12-21
"17",1,"Mulyodadi",46,1,2015-11-16
"18",1,"Mulyodadi",12,0,2015-03-23
"19",1,"Mulyodadi",32,0,2015-08-10
"20",1,"Mulyodadi",39,0,2015-09-28
"21",1,"Mulyodadi",50,0,2015-12-14
"22",1,"Mulyodadi",45,0,2015-11-09
"23",1,"Mulyodadi",2,0,2015-01-12
"24",1,"Mulyodadi",36,0,2015-09-07
"25",1,"Mulyodadi",31,0,2015-08-03
"26",1,"Mulyodadi",38,0,2015-09-21
"27",1,"Mulyodadi",24,0,2015-06-15
"28",1,"Mulyodadi",17,0,2015-04-27
"29",1,"Mulyodadi",42,0,2015-10-19
"30",1,"Mulyodadi",3,2,2015-01-19
"31",1,"Mulyodadi",37,0,2015-09-14
"32",1,"Mulyodadi",44,1,2015-11-02
"33",1,"Mulyodadi",16,1,2015-04-20
"34",1,"Mulyodadi",23,1,2015-06-08
"35",1,"Mulyodadi",41,0,2015-10-12
"36",1,"Mulyodadi",18,0,2015-05-04
"37",1,"Mulyodadi",52,0,2015-12-28
"38",1,"Mulyodadi",29,0,2015-07-20
"39",1,"Mulyodadi",22,0,2015-06-01
"40",1,"Mulyodadi",49,0,2015-12-07
"41",1,"Mulyodadi",8,0,2015-02-23
"42",1,"Mulyodadi",15,0,2015-04-13
"43",1,"Mulyodadi",20,0,2015-05-18
"44",1,"Mulyodadi",28,0,2015-07-13
"45",1,"Mulyodadi",10,0,2015-03-09
"46",1,"Mulyodadi",5,0,2015-02-02
"47",1,"Mulyodadi",25,0,2015-06-22
"48",1,"Mulyodadi",30,0,2015-07-27
"49",1,"Mulyodadi",4,0,2015-01-26
"50",1,"Mulyodadi",9,0,2015-03-02
"51",1,"Mulyodadi",13,0,2015-03-30
"52",1,"Mulyodadi",43,0,2015-10-26
"53",2,"Sidomulyo",42,0,2015-10-19
"54",2,"Sidomulyo",37,0,2015-09-14
"55",2,"Sidomulyo",40,0,2015-10-05
"56",2,"Sidomulyo",39,0,2015-09-28
"57",2,"Sidomulyo",27,1,2015-07-06
"58",2,"Sidomulyo",21,0,2015-05-25
"59",2,"Sidomulyo",35,0,2015-08-31
"60",2,"Sidomulyo",26,0,2015-06-29
"61",2,"Sidomulyo",13,0,2015-03-30
"62",2,"Sidomulyo",34,0,2015-08-24
"63",2,"Sidomulyo",44,0,2015-11-02
"64",2,"Sidomulyo",14,0,2015-04-06
"65",2,"Sidomulyo",50,0,2015-12-14
"66",2,"Sidomulyo",31,0,2015-08-03
"67",2,"Sidomulyo",38,0,2015-09-21
"68",2,"Sidomulyo",33,0,2015-08-17
"69",2,"Sidomulyo",15,0,2015-04-13
"70",2,"Sidomulyo",19,0,2015-05-11
"71",2,"Sidomulyo",51,0,2015-12-21
"72",2,"Sidomulyo",28,0,2015-07-13
"73",2,"Sidomulyo",32,0,2015-08-10
"74",2,"Sidomulyo",5,0,2015-02-02
"75",2,"Sidomulyo",16,0,2015-04-20
"76",2,"Sidomulyo",11,0,2015-03-16
"77",2,"Sidomulyo",52,0,2015-12-28
"78",2,"Sidomulyo",36,0,2015-09-07
"79",2,"Sidomulyo",29,0,2015-07-20
"80",2,"Sidomulyo",22,1,2015-06-01
"81",2,"Sidomulyo",24,0,2015-06-15
"82",2,"Sidomulyo",47,0,2015-11-23
"83",2,"Sidomulyo",1,0,2015-01-05
"84",2,"Sidomulyo",8,0,2015-02-23
"85",2,"Sidomulyo",17,0,2015-04-27
"86",2,"Sidomulyo",12,0,2015-03-23
"87",2,"Sidomulyo",23,0,2015-06-08
"88",2,"Sidomulyo",48,0,2015-11-30
"89",2,"Sidomulyo",41,0,2015-10-12
"90",2,"Sidomulyo",25,0,2015-06-22
"91",2,"Sidomulyo",18,0,2015-05-04
"92",2,"Sidomulyo",20,0,2015-05-18
"93",2,"Sidomulyo",2,2,2015-01-12
"94",2,"Sidomulyo",6,0,2015-02-09
"95",2,"Sidomulyo",3,3,2015-01-19
"96",2,"Sidomulyo",46,0,2015-11-16
"97",2,"Sidomulyo",30,0,2015-07-27
"98",2,"Sidomulyo",49,0,2015-12-07
"99",2,"Sidomulyo",7,0,2015-02-16
"100",2,"Sidomulyo",9,0,2015-03-02
"101",2,"Sidomulyo",45,0,2015-11-09
"102",2,"Sidomulyo",43,0,2015-10-26
"103",2,"Sidomulyo",4,0,2015-01-26
"104",2,"Sidomulyo",10,0,2015-03-09
"105",3,"Sumbermulyo",33,0,2015-08-17
"106",3,"Sumbermulyo",34,0,2015-08-24
"107",3,"Sumbermulyo",24,0,2015-06-15
"108",3,"Sumbermulyo",27,0,2015-07-06
"109",3,"Sumbermulyo",19,1,2015-05-11
"110",3,"Sumbermulyo",20,0,2015-05-18
"111",3,"Sumbermulyo",21,0,2015-05-25
"112",3,"Sumbermulyo",40,3,2015-10-05
"113",3,"Sumbermulyo",38,0,2015-09-21
"114",3,"Sumbermulyo",35,0,2015-08-31
"115",3,"Sumbermulyo",23,0,2015-06-08
"116",3,"Sumbermulyo",28,0,2015-07-13
"117",3,"Sumbermulyo",7,0,2015-02-16
"118",3,"Sumbermulyo",32,0,2015-08-10
"119",3,"Sumbermulyo",45,0,2015-11-09
"120",3,"Sumbermulyo",41,0,2015-10-12
"121",3,"Sumbermulyo",4,0,2015-01-26
"122",3,"Sumbermulyo",6,0,2015-02-09
"123",3,"Sumbermulyo",26,1,2015-06-29
"124",3,"Sumbermulyo",51,0,2015-12-21
"125",3,"Sumbermulyo",42,0,2015-10-19
"126",3,"Sumbermulyo",49,0,2015-12-07
"127",3,"Sumbermulyo",12,1,2015-03-23
"128",3,"Sumbermulyo",14,0,2015-04-06
"129",3,"Sumbermulyo",50,0,2015-12-14
"130",3,"Sumbermulyo",39,2,2015-09-28
"131",3,"Sumbermulyo",25,0,2015-06-22
"132",3,"Sumbermulyo",36,2,2015-09-07
"133",3,"Sumbermulyo",29,2,2015-07-20
"134",3,"Sumbermulyo",22,1,2015-06-01
"135",3,"Sumbermulyo",13,0,2015-03-30
"136",3,"Sumbermulyo",47,0,2015-11-23
"137",3,"Sumbermulyo",1,0,2015-01-05
"138",3,"Sumbermulyo",17,0,2015-04-27
"139",3,"Sumbermulyo",16,0,2015-04-20
"140",3,"Sumbermulyo",3,0,2015-01-19
"141",3,"Sumbermulyo",46,0,2015-11-16
"142",3,"Sumbermulyo",5,0,2015-02-02
"143",3,"Sumbermulyo",31,0,2015-08-03
"144",3,"Sumbermulyo",48,0,2015-11-30
"145",3,"Sumbermulyo",11,0,2015-03-16
"146",3,"Sumbermulyo",52,0,2015-12-28
"147",3,"Sumbermulyo",8,0,2015-02-23
"148",3,"Sumbermulyo",43,1,2015-10-26
"149",3,"Sumbermulyo",9,0,2015-03-02
"150",3,"Sumbermulyo",37,0,2015-09-14
"151",3,"Sumbermulyo",30,0,2015-07-27
"152",3,"Sumbermulyo",15,0,2015-04-13
"153",3,"Sumbermulyo",2,0,2015-01-12
"154",3,"Sumbermulyo",44,0,2015-11-02
