"","ID","ADM4_EN","WEEK","CASE","DATE"
"1",1,"Bausasran",1,0,2014-01-06
"2",1,"Bausasran",10,0,2014-03-10
"3",1,"Bausasran",28,0,2014-07-14
"4",1,"Bausasran",37,0,2014-09-15
"5",1,"Bausasran",46,0,2014-11-17
"6",1,"Bausasran",2,0,2014-01-13
"7",1,"Bausasran",20,0,2014-05-19
"8",1,"Bausasran",29,0,2014-07-21
"9",1,"Bausasran",47,0,2014-11-24
"10",1,"Bausasran",41,1,2014-10-13
"11",1,"Bausasran",12,0,2014-03-24
"12",1,"Bausasran",21,0,2014-05-26
"13",1,"Bausasran",39,2,2014-09-29
"14",1,"Bausasran",48,0,2014-12-01
"15",1,"Bausasran",4,0,2014-01-27
"16",1,"Bausasran",13,0,2014-03-31
"17",1,"Bausasran",31,0,2014-08-04
"18",1,"Bausasran",40,3,2014-10-06
"19",1,"Bausasran",49,0,2014-12-08
"20",1,"Bausasran",5,0,2014-02-03
"21",1,"Bausasran",23,0,2014-06-09
"22",1,"Bausasran",50,0,2014-12-15
"23",1,"Bausasran",44,0,2014-11-03
"24",1,"Bausasran",33,0,2014-08-18
"25",1,"Bausasran",15,0,2014-04-14
"26",1,"Bausasran",42,1,2014-10-20
"27",1,"Bausasran",51,0,2014-12-22
"28",1,"Bausasran",52,0,2014-12-29
"29",1,"Bausasran",7,0,2014-02-17
"30",1,"Bausasran",34,0,2014-08-25
"31",1,"Bausasran",43,0,2014-10-27
"32",1,"Bausasran",38,0,2014-09-22
"33",1,"Bausasran",36,0,2014-09-08
"34",1,"Bausasran",26,0,2014-06-30
"35",1,"Bausasran",35,1,2014-09-01
"36",1,"Bausasran",45,0,2014-11-10
"37",1,"Bausasran",25,0,2014-06-23
"38",1,"Bausasran",18,0,2014-05-05
"39",1,"Bausasran",27,0,2014-07-07
"40",1,"Bausasran",22,0,2014-06-02
"41",1,"Bausasran",32,0,2014-08-11
"42",1,"Bausasran",17,0,2014-04-28
"43",1,"Bausasran",19,1,2014-05-12
"44",1,"Bausasran",14,0,2014-04-07
"45",1,"Bausasran",30,0,2014-07-28
"46",1,"Bausasran",24,0,2014-06-16
"47",1,"Bausasran",11,0,2014-03-17
"48",1,"Bausasran",6,0,2014-02-10
"49",1,"Bausasran",16,0,2014-04-21
"50",1,"Bausasran",3,0,2014-01-20
"51",1,"Bausasran",8,0,2014-02-24
"52",1,"Bausasran",9,0,2014-03-03
"53",2,"Tegalpanggung",1,0,2014-01-06
"54",2,"Tegalpanggung",41,0,2014-10-13
"55",2,"Tegalpanggung",46,0,2014-11-17
"56",2,"Tegalpanggung",4,0,2014-01-27
"57",2,"Tegalpanggung",52,0,2014-12-29
"58",2,"Tegalpanggung",38,0,2014-09-22
"59",2,"Tegalpanggung",48,0,2014-12-01
"60",2,"Tegalpanggung",49,0,2014-12-08
"61",2,"Tegalpanggung",44,0,2014-11-03
"62",2,"Tegalpanggung",51,0,2014-12-22
"63",2,"Tegalpanggung",40,0,2014-10-06
"64",2,"Tegalpanggung",17,0,2014-04-28
"65",2,"Tegalpanggung",12,0,2014-03-24
"66",2,"Tegalpanggung",37,0,2014-09-15
"67",2,"Tegalpanggung",50,0,2014-12-15
"68",2,"Tegalpanggung",33,0,2014-08-18
"69",2,"Tegalpanggung",24,0,2014-06-16
"70",2,"Tegalpanggung",28,0,2014-07-14
"71",2,"Tegalpanggung",45,0,2014-11-10
"72",2,"Tegalpanggung",43,0,2014-10-27
"73",2,"Tegalpanggung",25,0,2014-06-23
"74",2,"Tegalpanggung",20,0,2014-05-19
"75",2,"Tegalpanggung",31,0,2014-08-04
"76",2,"Tegalpanggung",35,0,2014-09-01
"77",2,"Tegalpanggung",32,0,2014-08-11
"78",2,"Tegalpanggung",23,1,2014-06-09
"79",2,"Tegalpanggung",47,0,2014-11-24
"80",2,"Tegalpanggung",39,0,2014-09-29
"81",2,"Tegalpanggung",36,0,2014-09-08
"82",2,"Tegalpanggung",9,1,2014-03-03
"83",2,"Tegalpanggung",10,0,2014-03-10
"84",2,"Tegalpanggung",19,0,2014-05-12
"85",2,"Tegalpanggung",22,0,2014-06-02
"86",2,"Tegalpanggung",16,0,2014-04-21
"87",2,"Tegalpanggung",2,0,2014-01-13
"88",2,"Tegalpanggung",11,0,2014-03-17
"89",2,"Tegalpanggung",29,0,2014-07-21
"90",2,"Tegalpanggung",8,0,2014-02-24
"91",2,"Tegalpanggung",15,0,2014-04-14
"92",2,"Tegalpanggung",3,0,2014-01-20
"93",2,"Tegalpanggung",21,0,2014-05-26
"94",2,"Tegalpanggung",30,0,2014-07-28
"95",2,"Tegalpanggung",7,0,2014-02-17
"96",2,"Tegalpanggung",27,0,2014-07-07
"97",2,"Tegalpanggung",13,0,2014-03-31
"98",2,"Tegalpanggung",34,0,2014-08-25
"99",2,"Tegalpanggung",42,0,2014-10-20
"100",2,"Tegalpanggung",5,0,2014-02-03
"101",2,"Tegalpanggung",14,0,2014-04-07
"102",2,"Tegalpanggung",26,0,2014-06-30
"103",2,"Tegalpanggung",6,0,2014-02-10
"104",2,"Tegalpanggung",18,0,2014-05-05
"105",3,"Suryatmajan",39,0,2014-09-29
"106",3,"Suryatmajan",22,0,2014-06-02
"107",3,"Suryatmajan",17,0,2014-04-28
"108",3,"Suryatmajan",32,0,2014-08-11
"109",3,"Suryatmajan",33,0,2014-08-18
"110",3,"Suryatmajan",45,0,2014-11-10
"111",3,"Suryatmajan",44,0,2014-11-03
"112",3,"Suryatmajan",51,1,2014-12-22
"113",3,"Suryatmajan",43,0,2014-10-27
"114",3,"Suryatmajan",52,0,2014-12-29
"115",3,"Suryatmajan",50,0,2014-12-15
"116",3,"Suryatmajan",19,0,2014-05-12
"117",3,"Suryatmajan",35,0,2014-09-01
"118",3,"Suryatmajan",23,0,2014-06-09
"119",3,"Suryatmajan",28,0,2014-07-14
"120",3,"Suryatmajan",29,0,2014-07-21
"121",3,"Suryatmajan",36,0,2014-09-08
"122",3,"Suryatmajan",9,0,2014-03-03
"123",3,"Suryatmajan",24,0,2014-06-16
"124",3,"Suryatmajan",1,1,2014-01-06
"125",3,"Suryatmajan",31,1,2014-08-04
"126",3,"Suryatmajan",13,0,2014-03-31
"127",3,"Suryatmajan",37,0,2014-09-15
"128",3,"Suryatmajan",46,0,2014-11-17
"129",3,"Suryatmajan",2,0,2014-01-13
"130",3,"Suryatmajan",20,0,2014-05-19
"131",3,"Suryatmajan",8,0,2014-02-24
"132",3,"Suryatmajan",47,0,2014-11-24
"133",3,"Suryatmajan",41,0,2014-10-13
"134",3,"Suryatmajan",30,0,2014-07-28
"135",3,"Suryatmajan",21,0,2014-05-26
"136",3,"Suryatmajan",15,0,2014-04-14
"137",3,"Suryatmajan",48,0,2014-12-01
"138",3,"Suryatmajan",10,0,2014-03-10
"139",3,"Suryatmajan",34,1,2014-08-25
"140",3,"Suryatmajan",16,0,2014-04-21
"141",3,"Suryatmajan",40,0,2014-10-06
"142",3,"Suryatmajan",49,0,2014-12-08
"143",3,"Suryatmajan",26,0,2014-06-30
"144",3,"Suryatmajan",11,0,2014-03-17
"145",3,"Suryatmajan",14,0,2014-04-07
"146",3,"Suryatmajan",38,0,2014-09-22
"147",3,"Suryatmajan",12,0,2014-03-24
"148",3,"Suryatmajan",42,0,2014-10-20
"149",3,"Suryatmajan",18,0,2014-05-05
"150",3,"Suryatmajan",6,0,2014-02-10
"151",3,"Suryatmajan",4,0,2014-01-27
"152",3,"Suryatmajan",7,0,2014-02-17
"153",3,"Suryatmajan",25,0,2014-06-23
"154",3,"Suryatmajan",5,0,2014-02-03
"155",3,"Suryatmajan",3,0,2014-01-20
"156",3,"Suryatmajan",27,0,2014-07-07
"157",4,"Sosromenduran",28,0,2014-07-14
"158",4,"Sosromenduran",43,0,2014-10-27
"159",4,"Sosromenduran",29,0,2014-07-21
"160",4,"Sosromenduran",47,0,2014-11-24
"161",4,"Sosromenduran",44,0,2014-11-03
"162",4,"Sosromenduran",23,0,2014-06-09
"163",4,"Sosromenduran",42,0,2014-10-20
"164",4,"Sosromenduran",45,0,2014-11-10
"165",4,"Sosromenduran",1,0,2014-01-06
"166",4,"Sosromenduran",33,0,2014-08-18
"167",4,"Sosromenduran",19,0,2014-05-12
"168",4,"Sosromenduran",37,0,2014-09-15
"169",4,"Sosromenduran",46,0,2014-11-17
"170",4,"Sosromenduran",31,0,2014-08-04
"171",4,"Sosromenduran",35,0,2014-09-01
"172",4,"Sosromenduran",17,0,2014-04-28
"173",4,"Sosromenduran",38,0,2014-09-22
"174",4,"Sosromenduran",32,0,2014-08-11
"175",4,"Sosromenduran",30,1,2014-07-28
"176",4,"Sosromenduran",36,0,2014-09-08
"177",4,"Sosromenduran",39,0,2014-09-29
"178",4,"Sosromenduran",48,0,2014-12-01
"179",4,"Sosromenduran",10,0,2014-03-10
"180",4,"Sosromenduran",13,0,2014-03-31
"181",4,"Sosromenduran",22,1,2014-06-02
"182",4,"Sosromenduran",40,0,2014-10-06
"183",4,"Sosromenduran",20,0,2014-05-19
"184",4,"Sosromenduran",11,0,2014-03-17
"185",4,"Sosromenduran",14,1,2014-04-07
"186",4,"Sosromenduran",50,0,2014-12-15
"187",4,"Sosromenduran",41,0,2014-10-13
"188",4,"Sosromenduran",27,0,2014-07-07
"189",4,"Sosromenduran",21,0,2014-05-26
"190",4,"Sosromenduran",24,0,2014-06-16
"191",4,"Sosromenduran",51,0,2014-12-22
"192",4,"Sosromenduran",4,0,2014-01-27
"193",4,"Sosromenduran",34,0,2014-08-25
"194",4,"Sosromenduran",16,0,2014-04-21
"195",4,"Sosromenduran",25,0,2014-06-23
"196",4,"Sosromenduran",52,0,2014-12-29
"197",4,"Sosromenduran",26,0,2014-06-30
"198",4,"Sosromenduran",8,0,2014-02-24
"199",4,"Sosromenduran",9,0,2014-03-03
"200",4,"Sosromenduran",6,0,2014-02-10
"201",4,"Sosromenduran",12,0,2014-03-24
"202",4,"Sosromenduran",15,1,2014-04-14
"203",4,"Sosromenduran",7,0,2014-02-17
"204",4,"Sosromenduran",3,0,2014-01-20
"205",4,"Sosromenduran",2,0,2014-01-13
"206",4,"Sosromenduran",5,0,2014-02-03
"207",4,"Sosromenduran",18,0,2014-05-05
"208",4,"Sosromenduran",49,0,2014-12-08
"209",5,"Pringgokusuman",27,0,2014-07-07
"210",5,"Pringgokusuman",26,0,2014-06-30
"211",5,"Pringgokusuman",28,0,2014-07-14
"212",5,"Pringgokusuman",1,0,2014-01-06
"213",5,"Pringgokusuman",9,0,2014-03-03
"214",5,"Pringgokusuman",49,1,2014-12-08
"215",5,"Pringgokusuman",29,0,2014-07-21
"216",5,"Pringgokusuman",48,0,2014-12-01
"217",5,"Pringgokusuman",6,0,2014-02-10
"218",5,"Pringgokusuman",12,0,2014-03-24
"219",5,"Pringgokusuman",8,0,2014-02-24
"220",5,"Pringgokusuman",46,1,2014-11-17
"221",5,"Pringgokusuman",7,0,2014-02-17
"222",5,"Pringgokusuman",51,0,2014-12-22
"223",5,"Pringgokusuman",30,1,2014-07-28
"224",5,"Pringgokusuman",45,1,2014-11-10
"225",5,"Pringgokusuman",5,0,2014-02-03
"226",5,"Pringgokusuman",52,0,2014-12-29
"227",5,"Pringgokusuman",41,0,2014-10-13
"228",5,"Pringgokusuman",2,0,2014-01-13
"229",5,"Pringgokusuman",3,0,2014-01-20
"230",5,"Pringgokusuman",44,0,2014-11-03
"231",5,"Pringgokusuman",24,1,2014-06-16
"232",5,"Pringgokusuman",15,0,2014-04-14
"233",5,"Pringgokusuman",4,0,2014-01-27
"234",5,"Pringgokusuman",39,1,2014-09-29
"235",5,"Pringgokusuman",40,1,2014-10-06
"236",5,"Pringgokusuman",34,0,2014-08-25
"237",5,"Pringgokusuman",16,0,2014-04-21
"238",5,"Pringgokusuman",43,0,2014-10-27
"239",5,"Pringgokusuman",47,0,2014-11-24
"240",5,"Pringgokusuman",38,0,2014-09-22
"241",5,"Pringgokusuman",35,0,2014-09-01
"242",5,"Pringgokusuman",17,0,2014-04-28
"243",5,"Pringgokusuman",42,0,2014-10-20
"244",5,"Pringgokusuman",25,0,2014-06-23
"245",5,"Pringgokusuman",18,0,2014-05-05
"246",5,"Pringgokusuman",36,0,2014-09-08
"247",5,"Pringgokusuman",37,1,2014-09-15
"248",5,"Pringgokusuman",50,0,2014-12-15
"249",5,"Pringgokusuman",10,1,2014-03-10
"250",5,"Pringgokusuman",19,0,2014-05-12
"251",5,"Pringgokusuman",23,0,2014-06-09
"252",5,"Pringgokusuman",31,0,2014-08-04
"253",5,"Pringgokusuman",32,0,2014-08-11
"254",5,"Pringgokusuman",20,2,2014-05-19
"255",5,"Pringgokusuman",21,0,2014-05-26
"256",5,"Pringgokusuman",11,1,2014-03-17
"257",5,"Pringgokusuman",22,0,2014-06-02
"258",5,"Pringgokusuman",33,0,2014-08-18
"259",5,"Pringgokusuman",13,0,2014-03-31
"260",5,"Pringgokusuman",14,0,2014-04-07
"261",6,"Demangan",8,0,2014-02-24
"262",6,"Demangan",41,0,2014-10-13
"263",6,"Demangan",49,0,2014-12-08
"264",6,"Demangan",48,0,2014-12-01
"265",6,"Demangan",5,0,2014-02-03
"266",6,"Demangan",43,0,2014-10-27
"267",6,"Demangan",52,0,2014-12-29
"268",6,"Demangan",45,0,2014-11-10
"269",6,"Demangan",7,0,2014-02-17
"270",6,"Demangan",6,0,2014-02-10
"271",6,"Demangan",17,0,2014-04-28
"272",6,"Demangan",9,0,2014-03-03
"273",6,"Demangan",1,0,2014-01-06
"274",6,"Demangan",4,0,2014-01-27
"275",6,"Demangan",51,1,2014-12-22
"276",6,"Demangan",33,1,2014-08-18
"277",6,"Demangan",34,0,2014-08-25
"278",6,"Demangan",46,1,2014-11-17
"279",6,"Demangan",37,1,2014-09-15
"280",6,"Demangan",40,0,2014-10-06
"281",6,"Demangan",20,0,2014-05-19
"282",6,"Demangan",3,0,2014-01-20
"283",6,"Demangan",44,1,2014-11-03
"284",6,"Demangan",38,0,2014-09-22
"285",6,"Demangan",32,0,2014-08-11
"286",6,"Demangan",18,0,2014-05-05
"287",6,"Demangan",36,0,2014-09-08
"288",6,"Demangan",39,0,2014-09-29
"289",6,"Demangan",30,0,2014-07-28
"290",6,"Demangan",10,0,2014-03-10
"291",6,"Demangan",2,0,2014-01-13
"292",6,"Demangan",31,0,2014-08-04
"293",6,"Demangan",16,0,2014-04-21
"294",6,"Demangan",25,0,2014-06-23
"295",6,"Demangan",35,0,2014-09-01
"296",6,"Demangan",47,0,2014-11-24
"297",6,"Demangan",50,0,2014-12-15
"298",6,"Demangan",42,0,2014-10-20
"299",6,"Demangan",12,0,2014-03-24
"300",6,"Demangan",21,4,2014-05-26
"301",6,"Demangan",27,0,2014-07-07
"302",6,"Demangan",22,0,2014-06-02
"303",6,"Demangan",24,0,2014-06-16
"304",6,"Demangan",28,0,2014-07-14
"305",6,"Demangan",19,1,2014-05-12
"306",6,"Demangan",29,0,2014-07-21
"307",6,"Demangan",14,1,2014-04-07
"308",6,"Demangan",11,0,2014-03-17
"309",6,"Demangan",26,0,2014-06-30
"310",6,"Demangan",13,1,2014-03-31
"311",6,"Demangan",23,0,2014-06-09
"312",6,"Demangan",15,1,2014-04-14
"313",7,"Klitren",52,0,2014-12-29
"314",7,"Klitren",1,0,2014-01-06
"315",7,"Klitren",6,0,2014-02-10
"316",7,"Klitren",38,0,2014-09-22
"317",7,"Klitren",7,0,2014-02-17
"318",7,"Klitren",4,0,2014-01-27
"319",7,"Klitren",51,0,2014-12-22
"320",7,"Klitren",40,0,2014-10-06
"321",7,"Klitren",25,0,2014-06-23
"322",7,"Klitren",35,0,2014-09-01
"323",7,"Klitren",5,0,2014-02-03
"324",7,"Klitren",50,0,2014-12-15
