"","ID","ADM4_EN","WEEK","CASE","DATE"
"1",1,"Wonokerto",1,0,2011-01-03
"2",1,"Wonokerto",25,0,2011-06-20
"3",1,"Wonokerto",9,0,2011-02-28
"4",1,"Wonokerto",4,0,2011-01-24
"5",1,"Wonokerto",12,0,2011-03-21
"6",1,"Wonokerto",18,0,2011-05-02
"7",1,"Wonokerto",10,0,2011-03-07
"8",1,"Wonokerto",26,0,2011-06-27
"9",1,"Wonokerto",21,0,2011-05-23
"10",1,"Wonokerto",13,0,2011-03-28
"11",1,"Wonokerto",35,0,2011-08-29
"12",1,"Wonokerto",11,0,2011-03-14
"13",1,"Wonokerto",51,0,2011-12-19
"14",1,"Wonokerto",38,0,2011-09-19
"15",1,"Wonokerto",52,0,2011-12-26
"16",1,"Wonokerto",28,0,2011-07-11
"17",1,"Wonokerto",44,0,2011-10-31
"18",1,"Wonokerto",31,0,2011-08-01
"19",1,"Wonokerto",7,0,2011-02-14
"20",1,"Wonokerto",39,0,2011-09-26
"21",1,"Wonokerto",45,0,2011-11-07
"22",1,"Wonokerto",34,0,2011-08-22
"23",1,"Wonokerto",48,0,2011-11-28
"24",1,"Wonokerto",24,0,2011-06-13
"25",1,"Wonokerto",8,0,2011-02-21
"26",1,"Wonokerto",14,0,2011-04-04
"27",1,"Wonokerto",43,0,2011-10-24
"28",1,"Wonokerto",22,0,2011-05-30
"29",1,"Wonokerto",17,0,2011-04-25
"30",1,"Wonokerto",33,0,2011-08-15
"31",1,"Wonokerto",20,0,2011-05-16
"32",1,"Wonokerto",36,0,2011-09-05
"33",1,"Wonokerto",23,0,2011-06-06
"34",1,"Wonokerto",2,0,2011-01-10
"35",1,"Wonokerto",42,0,2011-10-17
"36",1,"Wonokerto",37,0,2011-09-12
"37",1,"Wonokerto",5,0,2011-01-31
"38",1,"Wonokerto",27,0,2011-07-04
"39",1,"Wonokerto",3,0,2011-01-17
"40",1,"Wonokerto",19,0,2011-05-09
"41",1,"Wonokerto",41,0,2011-10-10
"42",1,"Wonokerto",30,0,2011-07-25
"43",1,"Wonokerto",47,0,2011-11-21
"44",1,"Wonokerto",49,0,2011-12-05
"45",1,"Wonokerto",50,0,2011-12-12
"46",1,"Wonokerto",40,0,2011-10-03
"47",1,"Wonokerto",16,0,2011-04-18
"48",1,"Wonokerto",32,0,2011-08-08
"49",1,"Wonokerto",6,0,2011-02-07
"50",1,"Wonokerto",46,0,2011-11-14
"51",1,"Wonokerto",15,0,2011-04-11
"52",1,"Wonokerto",29,0,2011-07-18
"53",2,"Girikerto",12,0,2011-03-21
"54",2,"Girikerto",51,0,2011-12-19
"55",2,"Girikerto",36,0,2011-09-05
"56",2,"Girikerto",26,0,2011-06-27
"57",2,"Girikerto",33,0,2011-08-15
"58",2,"Girikerto",4,0,2011-01-24
"59",2,"Girikerto",9,0,2011-02-28
"60",2,"Girikerto",25,0,2011-06-20
"61",2,"Girikerto",47,0,2011-11-21
"62",2,"Girikerto",50,0,2011-12-12
"63",2,"Girikerto",20,0,2011-05-16
"64",2,"Girikerto",5,0,2011-01-31
"65",2,"Girikerto",8,0,2011-02-21
"66",2,"Girikerto",32,0,2011-08-08
"67",2,"Girikerto",43,0,2011-10-24
"68",2,"Girikerto",22,0,2011-05-30
"69",2,"Girikerto",30,0,2011-07-25
"70",2,"Girikerto",17,0,2011-04-25
"71",2,"Girikerto",49,0,2011-12-05
"72",2,"Girikerto",52,0,2011-12-26
"73",2,"Girikerto",39,0,2011-09-26
"74",2,"Girikerto",7,0,2011-02-14
"75",2,"Girikerto",34,0,2011-08-22
"76",2,"Girikerto",13,0,2011-03-28
"77",2,"Girikerto",21,0,2011-05-23
"78",2,"Girikerto",24,0,2011-06-13
"79",2,"Girikerto",16,0,2011-04-18
"80",2,"Girikerto",11,0,2011-03-14
"81",2,"Girikerto",27,0,2011-07-04
"82",2,"Girikerto",38,0,2011-09-19
"83",2,"Girikerto",46,0,2011-11-14
"84",2,"Girikerto",1,0,2011-01-03
"85",2,"Girikerto",41,0,2011-10-10
"86",2,"Girikerto",28,0,2011-07-11
"87",2,"Girikerto",44,0,2011-10-31
"88",2,"Girikerto",15,0,2011-04-11
"89",2,"Girikerto",2,0,2011-01-10
"90",2,"Girikerto",42,0,2011-10-17
"91",2,"Girikerto",37,0,2011-09-12
"92",2,"Girikerto",29,0,2011-07-18
"93",2,"Girikerto",48,0,2011-11-28
"94",2,"Girikerto",3,0,2011-01-17
"95",2,"Girikerto",19,0,2011-05-09
"96",2,"Girikerto",6,0,2011-02-07
"97",2,"Girikerto",14,0,2011-04-04
"98",2,"Girikerto",10,0,2011-03-07
"99",2,"Girikerto",40,0,2011-10-03
"100",2,"Girikerto",45,0,2011-11-07
"101",2,"Girikerto",18,0,2011-05-02
"102",2,"Girikerto",23,0,2011-06-06
"103",2,"Girikerto",31,0,2011-08-01
"104",2,"Girikerto",35,0,2011-08-29
"105",3,"Donokerto",39,0,2011-09-26
"106",3,"Donokerto",12,0,2011-03-21
"107",3,"Donokerto",36,0,2011-09-05
"108",3,"Donokerto",22,0,2011-05-30
"109",3,"Donokerto",8,0,2011-02-21
"110",3,"Donokerto",32,0,2011-08-08
"111",3,"Donokerto",13,0,2011-03-28
"112",3,"Donokerto",4,0,2011-01-24
"113",3,"Donokerto",20,0,2011-05-16
"114",3,"Donokerto",33,0,2011-08-15
"115",3,"Donokerto",49,0,2011-12-05
"116",3,"Donokerto",34,0,2011-08-22
"117",3,"Donokerto",5,0,2011-01-31
"118",3,"Donokerto",37,0,2011-09-12
"119",3,"Donokerto",24,0,2011-06-13
"120",3,"Donokerto",51,0,2011-12-19
"121",3,"Donokerto",43,0,2011-10-24
"122",3,"Donokerto",9,0,2011-02-28
"123",3,"Donokerto",46,0,2011-11-14
"124",3,"Donokerto",25,0,2011-06-20
"125",3,"Donokerto",17,0,2011-04-25
"126",3,"Donokerto",1,0,2011-01-03
"127",3,"Donokerto",47,0,2011-11-21
"128",3,"Donokerto",26,0,2011-06-27
"129",3,"Donokerto",10,0,2011-03-07
"130",3,"Donokerto",50,0,2011-12-12
"131",3,"Donokerto",30,0,2011-07-25
"132",3,"Donokerto",29,0,2011-07-18
"133",3,"Donokerto",16,0,2011-04-18
"134",3,"Donokerto",11,0,2011-03-14
"135",3,"Donokerto",2,0,2011-01-10
"136",3,"Donokerto",38,0,2011-09-19
"137",3,"Donokerto",6,0,2011-02-07
"138",3,"Donokerto",14,0,2011-04-04
"139",3,"Donokerto",48,0,2011-11-28
"140",3,"Donokerto",28,0,2011-07-11
"141",3,"Donokerto",15,0,2011-04-11
"142",3,"Donokerto",23,0,2011-06-06
"143",3,"Donokerto",52,0,2011-12-26
"144",3,"Donokerto",27,0,2011-07-04
"145",3,"Donokerto",21,0,2011-05-23
"146",3,"Donokerto",45,0,2011-11-07
"147",3,"Donokerto",44,0,2011-10-31
"148",3,"Donokerto",42,0,2011-10-17
"149",3,"Donokerto",19,0,2011-05-09
"150",3,"Donokerto",35,0,2011-08-29
"151",3,"Donokerto",41,0,2011-10-10
"152",3,"Donokerto",7,0,2011-02-14
"153",3,"Donokerto",3,0,2011-01-17
"154",3,"Donokerto",40,0,2011-10-03
"155",3,"Donokerto",18,0,2011-05-02
"156",3,"Donokerto",31,0,2011-08-01
"157",4,"Bangunkerto",13,0,2011-03-28
"158",4,"Bangunkerto",26,0,2011-06-27
"159",4,"Bangunkerto",12,0,2011-03-21
"160",4,"Bangunkerto",4,0,2011-01-24
"161",4,"Bangunkerto",33,0,2011-08-15
"162",4,"Bangunkerto",32,0,2011-08-08
"163",4,"Bangunkerto",8,0,2011-02-21
"164",4,"Bangunkerto",25,0,2011-06-20
"165",4,"Bangunkerto",10,0,2011-03-07
"166",4,"Bangunkerto",5,0,2011-01-31
"167",4,"Bangunkerto",9,0,2011-02-28
"168",4,"Bangunkerto",39,0,2011-09-26
"169",4,"Bangunkerto",49,0,2011-12-05
"170",4,"Bangunkerto",22,0,2011-05-30
"171",4,"Bangunkerto",50,0,2011-12-12
"172",4,"Bangunkerto",24,0,2011-06-13
"173",4,"Bangunkerto",16,0,2011-04-18
"174",4,"Bangunkerto",36,0,2011-09-05
"175",4,"Bangunkerto",51,0,2011-12-19
"176",4,"Bangunkerto",30,0,2011-07-25
"177",4,"Bangunkerto",46,0,2011-11-14
"178",4,"Bangunkerto",15,0,2011-04-11
"179",4,"Bangunkerto",20,0,2011-05-16
"180",4,"Bangunkerto",28,0,2011-07-11
"181",4,"Bangunkerto",7,0,2011-02-14
