"","ID","ADM4_EN","WEEK","CASE","DATE"
"1",1,"Mulyodadi",1,0,2013-01-07
"2",1,"Mulyodadi",35,0,2013-09-02
"3",1,"Mulyodadi",19,0,2013-05-13
"4",1,"Mulyodadi",21,0,2013-05-27
"5",1,"Mulyodadi",48,0,2013-12-02
"6",1,"Mulyodadi",14,0,2013-04-08
"7",1,"Mulyodadi",7,0,2013-02-18
"8",1,"Mulyodadi",34,0,2013-08-26
"9",1,"Mulyodadi",27,0,2013-07-08
"10",1,"Mulyodadi",11,0,2013-03-18
"11",1,"Mulyodadi",47,0,2013-11-25
"12",1,"Mulyodadi",6,0,2013-02-11
"13",1,"Mulyodadi",40,0,2013-10-07
"14",1,"Mulyodadi",33,0,2013-08-19
"15",1,"Mulyodadi",26,0,2013-07-01
"16",1,"Mulyodadi",51,0,2013-12-23
"17",1,"Mulyodadi",46,0,2013-11-18
"18",1,"Mulyodadi",12,0,2013-03-25
"19",1,"Mulyodadi",32,0,2013-08-12
"20",1,"Mulyodadi",39,0,2013-09-30
"21",1,"Mulyodadi",50,0,2013-12-16
"22",1,"Mulyodadi",45,0,2013-11-11
"23",1,"Mulyodadi",2,0,2013-01-14
"24",1,"Mulyodadi",36,0,2013-09-09
"25",1,"Mulyodadi",31,0,2013-08-05
"26",1,"Mulyodadi",38,0,2013-09-23
"27",1,"Mulyodadi",24,0,2013-06-17
"28",1,"Mulyodadi",17,0,2013-04-29
"29",1,"Mulyodadi",42,0,2013-10-21
"30",1,"Mulyodadi",3,0,2013-01-21
"31",1,"Mulyodadi",37,0,2013-09-16
"32",1,"Mulyodadi",44,0,2013-11-04
"33",1,"Mulyodadi",16,0,2013-04-22
"34",1,"Mulyodadi",23,0,2013-06-10
"35",1,"Mulyodadi",41,0,2013-10-14
"36",1,"Mulyodadi",18,0,2013-05-06
"37",1,"Mulyodadi",52,0,2013-12-30
"38",1,"Mulyodadi",29,0,2013-07-22
"39",1,"Mulyodadi",22,0,2013-06-03
"40",1,"Mulyodadi",49,0,2013-12-09
"41",1,"Mulyodadi",8,0,2013-02-25
"42",1,"Mulyodadi",15,0,2013-04-15
"43",1,"Mulyodadi",20,0,2013-05-20
"44",1,"Mulyodadi",28,0,2013-07-15
"45",1,"Mulyodadi",10,1,2013-03-11
"46",1,"Mulyodadi",5,0,2013-02-04
"47",1,"Mulyodadi",25,0,2013-06-24
"48",1,"Mulyodadi",30,0,2013-07-29
"49",1,"Mulyodadi",4,0,2013-01-28
"50",1,"Mulyodadi",9,1,2013-03-04
"51",1,"Mulyodadi",13,0,2013-04-01
"52",1,"Mulyodadi",43,2,2013-10-28
"53",2,"Sidomulyo",42,0,2013-10-21
"54",2,"Sidomulyo",37,0,2013-09-16
"55",2,"Sidomulyo",40,0,2013-10-07
"56",2,"Sidomulyo",39,0,2013-09-30
"57",2,"Sidomulyo",27,0,2013-07-08
"58",2,"Sidomulyo",21,0,2013-05-27
"59",2,"Sidomulyo",35,0,2013-09-02
"60",2,"Sidomulyo",26,0,2013-07-01
"61",2,"Sidomulyo",13,0,2013-04-01
"62",2,"Sidomulyo",34,0,2013-08-26
"63",2,"Sidomulyo",44,0,2013-11-04
"64",2,"Sidomulyo",14,0,2013-04-08
"65",2,"Sidomulyo",50,0,2013-12-16
"66",2,"Sidomulyo",31,0,2013-08-05
"67",2,"Sidomulyo",38,0,2013-09-23
"68",2,"Sidomulyo",33,0,2013-08-19
"69",2,"Sidomulyo",15,0,2013-04-15
"70",2,"Sidomulyo",19,0,2013-05-13
"71",2,"Sidomulyo",51,0,2013-12-23
"72",2,"Sidomulyo",28,0,2013-07-15
"73",2,"Sidomulyo",32,0,2013-08-12
"74",2,"Sidomulyo",5,0,2013-02-04
"75",2,"Sidomulyo",16,0,2013-04-22
"76",2,"Sidomulyo",11,0,2013-03-18
"77",2,"Sidomulyo",52,0,2013-12-30
"78",2,"Sidomulyo",36,0,2013-09-09
"79",2,"Sidomulyo",29,0,2013-07-22
"80",2,"Sidomulyo",22,0,2013-06-03
"81",2,"Sidomulyo",24,0,2013-06-17
"82",2,"Sidomulyo",47,0,2013-11-25
"83",2,"Sidomulyo",1,0,2013-01-07
"84",2,"Sidomulyo",8,0,2013-02-25
"85",2,"Sidomulyo",17,0,2013-04-29
"86",2,"Sidomulyo",12,0,2013-03-25
"87",2,"Sidomulyo",23,0,2013-06-10
"88",2,"Sidomulyo",48,0,2013-12-02
"89",2,"Sidomulyo",41,1,2013-10-14
"90",2,"Sidomulyo",25,0,2013-06-24
"91",2,"Sidomulyo",18,0,2013-05-06
"92",2,"Sidomulyo",20,0,2013-05-20
"93",2,"Sidomulyo",2,0,2013-01-14
"94",2,"Sidomulyo",6,0,2013-02-11
"95",2,"Sidomulyo",3,0,2013-01-21
"96",2,"Sidomulyo",46,0,2013-11-18
"97",2,"Sidomulyo",30,0,2013-07-29
"98",2,"Sidomulyo",49,0,2013-12-09
"99",2,"Sidomulyo",7,0,2013-02-18
"100",2,"Sidomulyo",9,0,2013-03-04
"101",2,"Sidomulyo",45,0,2013-11-11
"102",2,"Sidomulyo",43,0,2013-10-28
"103",2,"Sidomulyo",4,0,2013-01-28
"104",2,"Sidomulyo",10,1,2013-03-11
"105",3,"Sumbermulyo",33,0,2013-08-19
"106",3,"Sumbermulyo",34,0,2013-08-26
"107",3,"Sumbermulyo",24,1,2013-06-17
"108",3,"Sumbermulyo",27,0,2013-07-08
"109",3,"Sumbermulyo",19,0,2013-05-13
"110",3,"Sumbermulyo",20,0,2013-05-20
"111",3,"Sumbermulyo",21,0,2013-05-27
"112",3,"Sumbermulyo",40,2,2013-10-07
"113",3,"Sumbermulyo",38,0,2013-09-23
"114",3,"Sumbermulyo",35,0,2013-09-02
"115",3,"Sumbermulyo",23,0,2013-06-10
